speed 38400 baud; line = 0;
min = 1; time = 0;
-brkint -icrnl -imaxbel
-onlcr
-isig -icanon -echo
Q31
Q11
14:16:02 # Thu May 31 14:16:02 2001
14:16:02 # IOM Initialization
14:16:02 # TTY Initialization
14:16:03 # IO Initialization
14:16:03 # IO Initialization complete
14:16:03 # IOM Commencement
14:16:03 Analog: L@: 1.774384  # 1.774384  ( 1 )
14:16:03 ! MODE D @@@A
14:16:03 ! MODE B @@@A
03:09:21 Analog: L@: 1.771783  # 1.77090109153  ( 774 )
03:10:21 Analog: L@: 1.758774  # 1.76483754576  ( 775 )
03:11:21 Analog: L@: 1.763977  # 1.76440727288  ( 776 )
03:12:21 Analog: L@: 1.758774  # 1.76159063644  ( 777 )
03:13:21 Analog: L@: 1.763977  # 1.76278381822  ( 778 )
03:14:21 Analog: L@: 1.774384  # 1.76858390911  ( 779 )
03:15:21 Analog: L@: 1.774384  # 1.77148395456  ( 780 )
03:16:21 Analog: L@: 1.774384  # 1.77293397728  ( 781 )
03:17:21 Analog: L@: 1.763977  # 1.76845548864  ( 782 )
03:18:21 Analog: L@: 1.761376  # 1.76491574432  ( 783 )
03:19:21 Analog: L@: 1.774384  # 1.76964987216  ( 784 )
03:20:21 Analog: L@: 1.774384  # 1.77201693608  ( 785 )
03:21:21 Analog: L@: 1.761376  # 1.76669646804  ( 786 )
03:22:21 Analog: L@: 1.758774  # 1.76273523402  ( 787 )
03:23:21 Analog: L@: 1.774384  # 1.76855961701  ( 788 )
03:24:21 Analog: L@: 1.776986  # 1.7727728085  ( 789 )
03:25:21 Analog: L@: 1.769181  # 1.77097690425  ( 790 )
03:26:21 Analog: L@: 1.769181  # 1.77007895213  ( 791 )
03:27:21 Analog: L@: 1.766579  # 1.76832897606  ( 792 )
03:28:21 Analog: L@: 1.774384  # 1.77135648803  ( 793 )
03:29:21 Analog: L@: 1.761376  # 1.76636624402  ( 794 )
03:30:21 Analog: L@: 1.766579  # 1.76647262201  ( 795 )
03:31:21 Analog: L@: 1.774384  # 1.770428311  ( 796 )
03:32:21 Analog: L@: 1.774384  # 1.7724061555  ( 797 )
03:33:21 Analog: L@: 1.763977  # 1.76819157775  ( 798 )
03:34:21 Analog: L@: 1.761376  # 1.76478378888  ( 799 )
03:35:21 Analog: L@: 1.769181  # 1.76698239444  ( 800 )
03:36:21 Analog: L@: 1.774384  # 1.77068319722  ( 801 )
03:37:21 Analog: L@: 1.758774  # 1.76472859861  ( 802 )
03:38:21 Analog: L@: 1.771783  # 1.7682557993  ( 803 )
03:39:21 Analog: L@: 1.763977  # 1.76611639965  ( 804 )
03:40:21 Analog: L@: 1.756172  # 1.76114419983  ( 805 )
03:41:22 Analog: L@: 1.769181  # 1.76516259991  ( 806 )
03:42:22 Analog: L@: 1.771783  # 1.76847279996  ( 807 )
03:43:22 Analog: L@: 1.774384  # 1.77142839998  ( 808 )
03:44:22 Analog: L@: 1.774384  # 1.77290619999  ( 809 )
03:45:22 Analog: L@: 1.763977  # 1.76844159999  ( 810 )
03:46:22 Analog: L@: 1.779588  # 1.7740148  ( 811 )
03:47:22 Analog: L@: 1.774384  # 1.7741994  ( 812 )
03:48:22 Analog: L@: 1.776986  # 1.7755927  ( 813 )
03:49:22 Analog: L@: 1.761376  # 1.76848435  ( 814 )
03:50:22 Analog: L@: 1.771783  # 1.770133675  ( 815 )
03:51:22 Analog: L@: 1.761376  # 1.7657548375  ( 816 )
03:52:22 Analog: L@: 1.763977  # 1.76486591875  ( 817 )
03:53:22 Analog: L@: 1.761376  # 1.76312095937  ( 818 )
03:54:22 Analog: L@: 1.771783  # 1.76745197969  ( 819 )
03:55:22 Analog: L@: 1.771783  # 1.76961748984  ( 820 )
03:56:22 Analog: L@: 1.771783  # 1.77070024492  ( 821 )
03:57:22 Analog: L@: 1.763977  # 1.76733862246  ( 822 )
03:58:22 Analog: L@: 1.774384  # 1.77086131123  ( 823 )
03:59:22 Analog: L@: 1.774384  # 1.77262265562  ( 824 )
04:00:22 Analog: L@: 1.769181  # 1.77090182781  ( 825 )
04:01:22 Analog: L@: 1.774384  # 1.7726429139  ( 826 )
04:02:22 Analog: L@: 1.771783  # 1.77221295695  ( 827 )
04:03:22 Analog: L@: 1.769181  # 1.77069697848  ( 828 )
04:04:22 Analog: L@: 1.769181  # 1.76993898924  ( 829 )
04:05:22 Analog: L@: 1.774384  # 1.77216149462  ( 830 )
04:06:22 Analog: L@: 1.774384  # 1.77327274731  ( 831 )
04:07:22 Analog: L@: 1.763977  # 1.76862487365  ( 832 )
04:08:22 Analog: L@: 1.771783  # 1.77020393683  ( 833 )
04:09:22 Analog: L@: 1.771783  # 1.77099346841  ( 834 )
04:10:22 Analog: L@: 1.771783  # 1.77138823421  ( 835 )
04:11:22 Analog: L@: 1.774384  # 1.7728861171  ( 836 )
04:12:22 Analog: L@: 1.769181  # 1.77103355855  ( 837 )
04:13:22 Analog: L@: 1.774384  # 1.77270877928  ( 838 )
04:14:22 Analog: L@: 1.766579  # 1.76964388964  ( 839 )
04:15:22 Analog: L@: 1.782189  # 1.77591644482  ( 840 )
04:16:22 Analog: L@: 1.774384  # 1.77515022241  ( 841 )
04:17:22 Analog: L@: 1.763977  # 1.7695636112  ( 842 )
04:18:22 Analog: L@: 1.771783  # 1.7706733056  ( 843 )
04:19:23 Analog: L@: 1.774384  # 1.7725286528  ( 844 )
04:20:23 Analog: L@: 1.758774  # 1.7656513264  ( 845 )
04:21:23 Analog: L@: 1.763977  # 1.7648141632  ( 846 )
04:22:23 Analog: L@: 1.774384  # 1.7695990816  ( 847 )
04:23:23 Analog: L@: 1.766579  # 1.7680890408  ( 848 )
04:24:23 Analog: L@: 1.758774  # 1.7634315204  ( 849 )
04:25:23 Analog: L@: 1.766579  # 1.7650052602  ( 850 )
04:26:23 Analog: L@: 1.766579  # 1.7657921301  ( 851 )
04:27:23 Analog: L@: 1.774384  # 1.77008806505  ( 852 )
04:28:23 Analog: L@: 1.771783  # 1.77093553253  ( 853 )
04:29:23 Analog: L@: 1.776986  # 1.77396076626  ( 854 )
04:30:23 Analog: L@: 1.771783  # 1.77287188313  ( 855 )
04:31:23 Analog: L@: 1.761376  # 1.76712394157  ( 856 )
04:32:23 Analog: L@: 1.776986  # 1.77205497078  ( 857 )
04:33:23 Analog: L@: 1.758774  # 1.76541448539  ( 858 )
04:34:23 Analog: L@: 1.774384  # 1.7698992427  ( 859 )
04:35:23 Analog: L@: 1.766579  # 1.76823912135  ( 860 )
04:36:23 Analog: L@: 1.774384  # 1.77131156067  ( 861 )
04:37:23 Analog: L@: 1.763977  # 1.76764428034  ( 862 )
04:38:23 Analog: L@: 1.758774  # 1.76320914017  ( 863 )
04:39:23 Analog: L@: 1.763977  # 1.76359307008  ( 864 )
04:40:23 Analog: L@: 1.769181  # 1.76638703504  ( 865 )
04:41:23 Analog: L@: 1.776986  # 1.77168651752  ( 866 )
04:42:23 Analog: L@: 1.761376  # 1.76653125876  ( 867 )
04:43:23 Analog: L@: 1.776986  # 1.77175862938  ( 868 )
04:44:23 Analog: L@: 1.774384  # 1.77307131469  ( 869 )
04:45:23 Analog: L@: 1.774384  # 1.77372765735  ( 870 )
04:46:23 Analog: L@: 1.756172  # 1.76494982867  ( 871 )
04:47:23 Analog: L@: 1.774384  # 1.76966691434  ( 872 )
04:48:23 Analog: L@: 1.771783  # 1.77072495717  ( 873 )
04:49:23 Analog: L@: 1.779588  # 1.77515647858  ( 874 )
04:50:23 Analog: L@: 1.758774  # 1.76696523929  ( 875 )
04:51:23 Analog: L@: 1.774384  # 1.77067461965  ( 876 )
04:52:23 Analog: L@: 1.769181  # 1.76992780982  ( 877 )
04:53:23 Analog: L@: 1.774384  # 1.77215590491  ( 878 )
04:54:23 Analog: L@: 1.774384  # 1.77326995246  ( 879 )
04:55:23 Analog: L@: 1.776986  # 1.77512797623  ( 880 )
04:56:23 Analog: L@: 1.774384  # 1.77475598811  ( 881 )
04:57:24 Analog: L@: 1.771783  # 1.77326949406  ( 882 )
04:58:24 Analog: L@: 1.761376  # 1.76732274703  ( 883 )
04:59:24 Analog: L@: 1.769181  # 1.76825187351  ( 884 )
05:00:24 Analog: L@: 1.766579  # 1.76741543676  ( 885 )
05:01:24 Analog: L@: 1.774384  # 1.77089971838  ( 886 )
05:02:24 Analog: L@: 1.784791  # 1.77784535919  ( 887 )
05:03:24 Analog: L@: 1.771783  # 1.77481417959  ( 888 )
05:04:24 Analog: L@: 1.774384  # 1.7745990898  ( 889 )
05:05:24 Analog: L@: 1.774384  # 1.7744915449  ( 890 )
05:06:24 Analog: L@: 1.761376  # 1.76793377245  ( 891 )
05:07:24 Analog: L@: 1.774384  # 1.77115888622  ( 892 )
05:08:24 Analog: L@: 1.774384  # 1.77277144311  ( 893 )
05:09:24 Analog: L@: 1.771783  # 1.77227722156  ( 894 )
05:10:24 Analog: L@: 1.756172  # 1.76422461078  ( 895 )
05:11:24 Analog: L@: 1.763977  # 1.76410080539  ( 896 )
05:12:24 Analog: L@: 1.761376  # 1.76273840269  ( 897 )
05:13:24 Analog: L@: 1.763977  # 1.76335770135  ( 898 )
05:14:24 Analog: L@: 1.774384  # 1.76887085067  ( 899 )
05:15:24 Analog: L@: 1.774384  # 1.77162742534  ( 900 )
05:16:24 Analog: L@: 1.774384  # 1.77300571267  ( 901 )
05:17:24 Analog: L@: 1.763977  # 1.76849135633  ( 902 )
05:18:24 Analog: L@: 1.776986  # 1.77273867817  ( 903 )
05:19:24 Analog: L@: 1.763977  # 1.76835783908  ( 904 )
05:20:24 Analog: L@: 1.774384  # 1.77137091954  ( 905 )
05:21:24 Analog: L@: 1.776986  # 1.77417845977  ( 906 )
05:22:24 Analog: L@: 1.774384  # 1.77428122989  ( 907 )
05:23:24 Analog: L@: 1.774384  # 1.77433261494  ( 908 )
05:24:24 Analog: L@: 1.771783  # 1.77305780747  ( 909 )
05:25:24 Analog: L@: 1.761376  # 1.76721690374  ( 910 )
05:26:24 Analog: L@: 1.774384  # 1.77080045187  ( 911 )
05:27:24 Analog: L@: 1.758774  # 1.76478722593  ( 912 )
05:28:24 Analog: L@: 1.763977  # 1.76438211297  ( 913 )
05:29:24 Analog: L@: 1.774384  # 1.76938305648  ( 914 )
05:30:24 Analog: L@: 1.774384  # 1.77188352824  ( 915 )
05:31:24 Analog: L@: 1.769181  # 1.77053226412  ( 916 )
05:32:24 Analog: L@: 1.766579  # 1.76855563206  ( 917 )
05:33:24 Analog: L@: 1.771783  # 1.77016931603  ( 918 )
05:34:25 Analog: L@: 1.774384  # 1.77227665802  ( 919 )
05:35:25 Analog: L@: 1.774384  # 1.77333032901  ( 920 )
05:36:25 Analog: L@: 1.771783  # 1.7725566645  ( 921 )
05:37:25 Analog: L@: 1.771783  # 1.77216983225  ( 922 )
05:38:25 Analog: L@: 1.774384  # 1.77327691613  ( 923 )
05:39:25 Analog: L@: 1.769181  # 1.77122895806  ( 924 )
05:40:25 Analog: L@: 1.771783  # 1.77150597903  ( 925 )
05:41:25 Analog: L@: 1.774384  # 1.77294498952  ( 926 )
05:42:25 Analog: L@: 1.766579  # 1.76976199476  ( 927 )
05:43:25 Analog: L@: 1.774384  # 1.77207299738  ( 928 )
05:44:25 Analog: L@: 1.779588  # 1.77583049869  ( 929 )
05:45:25 Analog: L@: 1.771783  # 1.77380674934  ( 930 )
05:46:25 Analog: L@: 1.766579  # 1.77019287467  ( 931 )
05:47:25 Analog: L@: 1.784791  # 1.77749193734  ( 932 )
05:48:25 Analog: L@: 1.771783  # 1.77463746867  ( 933 )
05:49:25 Analog: L@: 1.774384  # 1.77451073433  ( 934 )
05:50:25 Analog: L@: 1.771783  # 1.77314686717  ( 935 )
05:51:25 Analog: L@: 1.761376  # 1.76726143358  ( 936 )
05:52:25 Analog: L@: 1.779588  # 1.77342471679  ( 937 )
05:53:25 Analog: L@: 1.779588  # 1.7765063584  ( 938 )
05:54:25 Analog: L@: 1.769181  # 1.7728436792  ( 939 )
05:55:25 Analog: L@: 1.779588  # 1.7762158396  ( 940 )
05:56:25 Analog: L@: 1.774384  # 1.7752999198  ( 941 )
05:57:25 Analog: L@: 1.761376  # 1.7683379599  ( 942 )
05:58:25 Analog: L@: 1.779588  # 1.77396297995  ( 943 )
05:59:25 Analog: L@: 1.771783  # 1.77287298997  ( 944 )
06:00:25 Analog: L@: 1.779588  # 1.77623049499  ( 945 )
06:01:25 Analog: L@: 1.776986  # 1.77660824749  ( 946 )
06:02:25 Analog: L@: 1.769181  # 1.77289462375  ( 947 )
06:03:25 Analog: L@: 1.769181  # 1.77103781187  ( 948 )
06:04:25 Analog: L@: 1.769181  # 1.77010940594  ( 949 )
06:05:25 Analog: L@: 1.761376  # 1.76574270297  ( 950 )
06:06:25 Analog: L@: 1.779588  # 1.77266535148  ( 951 )
06:07:25 Analog: L@: 1.763977  # 1.76832117574  ( 952 )
06:08:25 Analog: L@: 1.774384  # 1.77135258787  ( 953 )
06:09:25 Analog: L@: 1.766579  # 1.76896579394  ( 954 )
06:10:25 Analog: L@: 1.763977  # 1.76647139697  ( 955 )
06:11:26 Analog: L@: 1.766579  # 1.76652519848  ( 956 )
06:12:26 Analog: L@: 1.774384  # 1.77045459924  ( 957 )
06:13:26 Analog: L@: 1.774384  # 1.77241929962  ( 958 )
06:14:26 Analog: L@: 1.771783  # 1.77210114981  ( 959 )
06:15:26 Analog: L@: 1.766579  # 1.76934007491  ( 960 )
06:16:26 Analog: L@: 1.779588  # 1.77446403745  ( 961 )
06:17:26 Analog: L@: 1.774384  # 1.77442401873  ( 962 )
06:18:26 Analog: L@: 1.774384  # 1.77440400936  ( 963 )
06:19:26 Analog: L@: 1.769181  # 1.77179250468  ( 964 )
06:20:26 Analog: L@: 1.771783  # 1.77178775234  ( 965 )
06:21:26 Analog: L@: 1.774384  # 1.77308587617  ( 966 )
06:22:26 Analog: L@: 1.766579  # 1.76983243809  ( 967 )
06:23:26 Analog: L@: 1.771783  # 1.77080771904  ( 968 )
06:24:26 Analog: L@: 1.758774  # 1.76479085952  ( 969 )
06:25:26 Analog: L@: 1.766579  # 1.76568492976  ( 970 )
06:26:26 Analog: L@: 1.774384  # 1.77003446488  ( 971 )
06:27:26 Analog: L@: 1.774384  # 1.77220923244  ( 972 )
06:28:26 Analog: L@: 1.758774  # 1.76549161622  ( 973 )
06:29:26 Analog: L@: 1.766579  # 1.76603530811  ( 974 )
06:30:26 Analog: L@: 1.776986  # 1.77151065406  ( 975 )
06:31:26 Analog: L@: 1.779588  # 1.77554932703  ( 976 )
06:32:26 Analog: L@: 1.779588  # 1.77756866351  ( 977 )
06:33:26 Analog: L@: 1.763977  # 1.77077283176  ( 978 )
06:34:26 Analog: L@: 1.763977  # 1.76737491588  ( 979 )
06:35:26 Analog: L@: 1.763977  # 1.76567595794  ( 980 )
06:36:26 Analog: L@: 1.774384  # 1.77002997897  ( 981 )
06:37:26 Analog: L@: 1.779588  # 1.77480898948  ( 982 )
06:38:26 Analog: L@: 1.779588  # 1.77719849474  ( 983 )
06:39:26 Analog: L@: 1.779588  # 1.77839324737  ( 984 )
06:40:26 Analog: L@: 1.763977  # 1.77118512369  ( 985 )
06:41:26 Analog: L@: 1.763977  # 1.76758106184  ( 986 )
06:42:26 Analog: L@: 1.763977  # 1.76577903092  ( 987 )
06:43:26 Analog: L@: 1.771783  # 1.76878101546  ( 988 )
06:44:26 Analog: L@: 1.763977  # 1.76637900773  ( 989 )
06:45:26 Analog: L@: 1.763977  # 1.76517800387  ( 990 )
06:46:26 Analog: L@: 1.776986  # 1.77108200193  ( 991 )
06:47:26 Analog: L@: 1.779588  # 1.77533500097  ( 992 )
06:48:26 Analog: L@: 1.769181  # 1.77225800048  ( 993 )
06:49:27 Analog: L@: 1.776986  # 1.77462200024  ( 994 )
06:50:27 Analog: L@: 1.769181  # 1.77190150012  ( 995 )
06:51:27 Analog: L@: 1.774384  # 1.77314275006  ( 996 )
06:52:27 Analog: L@: 1.774384  # 1.77376337503  ( 997 )
06:53:27 Analog: L@: 1.766579  # 1.77017118752  ( 998 )
06:54:27 Analog: L@: 1.779588  # 1.77487959376  ( 999 )
06:55:27 Analog: L@: 1.774384  # 1.77463179688  ( 1000 )
06:56:27 Analog: L@: 1.763977  # 1.76930439844  ( 1001 )
06:57:27 Analog: L@: 1.779588  # 1.77444619922  ( 1002 )
06:58:27 Analog: L@: 1.766579  # 1.77051259961  ( 1003 )
06:59:27 Analog: L@: 1.776986  # 1.7737492998  ( 1004 )
07:00:27 Analog: L@: 1.776986  # 1.7753676499  ( 1005 )
07:01:27 Analog: L@: 1.774384  # 1.77487582495  ( 1006 )
07:02:27 Analog: L@: 1.761376  # 1.76812591248  ( 1007 )
07:03:27 Analog: L@: 1.771783  # 1.76995445624  ( 1008 )
07:04:27 Analog: L@: 1.774384  # 1.77216922812  ( 1009 )
07:05:27 Analog: L@: 1.774384  # 1.77327661406  ( 1010 )
07:06:27 Analog: L@: 1.774384  # 1.77383030703  ( 1011 )
07:07:27 Analog: L@: 1.774384  # 1.77410715351  ( 1012 )
07:08:27 Analog: L@: 1.766579  # 1.77034307676  ( 1013 )
07:09:27 Analog: L@: 1.779588  # 1.77496553838  ( 1014 )
07:10:27 Analog: L@: 1.779588  # 1.77727676919  ( 1015 )
07:11:27 Analog: L@: 1.774384  # 1.77583038459  ( 1016 )
07:12:27 Analog: L@: 1.774384  # 1.7751071923  ( 1017 )
07:13:27 Analog: L@: 1.769181  # 1.77214409615  ( 1018 )
07:14:27 Analog: L@: 1.774384  # 1.77326404807  ( 1019 )
07:15:27 Analog: L@: 1.771783  # 1.77252352404  ( 1020 )
07:16:27 Analog: L@: 1.766579  # 1.76955126202  ( 1021 )
07:17:27 Analog: L@: 1.769181  # 1.76936613101  ( 1022 )
07:18:27 Analog: L@: 1.774384  # 1.7718750655  ( 1023 )
07:19:27 Analog: L@: 1.771783  # 1.77182903275  ( 1024 )
07:20:27 Analog: L@: 1.771783  # 1.77180601638  ( 1025 )
07:21:27 Analog: L@: 1.774384  # 1.77309500819  ( 1026 )
07:22:27 Analog: L@: 1.771783  # 1.77243900409  ( 1027 )
07:23:27 Analog: L@: 1.774384  # 1.77341150205  ( 1028 )
07:24:27 Analog: L@: 1.769181  # 1.77129625102  ( 1029 )
07:25:27 Analog: L@: 1.774384  # 1.77284012551  ( 1030 )
07:26:28 Analog: L@: 1.771783  # 1.77231156276  ( 1031 )
07:27:28 Analog: L@: 1.763977  # 1.76814428138  ( 1032 )
07:28:28 Analog: L@: 1.761376  # 1.76476014069  ( 1033 )
07:29:28 Analog: L@: 1.763977  # 1.76436857034  ( 1034 )
07:30:28 Analog: L@: 1.779588  # 1.77197828517  ( 1035 )
07:31:28 Analog: L@: 1.782189  # 1.77708364259  ( 1036 )
07:32:28 Analog: L@: 1.771783  # 1.77443332129  ( 1037 )
07:33:28 Analog: L@: 1.774384  # 1.77440866065  ( 1038 )
07:34:28 Analog: L@: 1.763977  # 1.76919283032  ( 1039 )
07:35:28 Analog: L@: 1.774384  # 1.77178841516  ( 1040 )
07:36:28 Analog: L@: 1.774384  # 1.77308620758  ( 1041 )
07:37:28 Analog: L@: 1.758774  # 1.76593010379  ( 1042 )
07:38:28 Analog: L@: 1.763977  # 1.7649535519  ( 1043 )
07:39:28 Analog: L@: 1.774384  # 1.76966877595  ( 1044 )
07:40:28 Analog: L@: 1.774384  # 1.77202638797  ( 1045 )
07:41:28 Analog: L@: 1.761376  # 1.76670119399  ( 1046 )
07:42:28 Analog: L@: 1.774384  # 1.77054259699  ( 1047 )
07:43:28 Analog: L@: 1.776986  # 1.7737642985  ( 1048 )
07:44:28 Analog: L@: 1.774384  # 1.77407414925  ( 1049 )
07:45:28 Analog: L@: 1.784791  # 1.77943257462  ( 1050 )
07:46:28 Analog: L@: 1.771783  # 1.77560778731  ( 1051 )
07:47:28 Analog: L@: 1.763977  # 1.76979239366  ( 1052 )
07:48:28 Analog: L@: 1.774384  # 1.77208819683  ( 1053 )
07:49:28 Analog: L@: 1.776986  # 1.77453709841  ( 1054 )
07:50:28 Analog: L@: 1.782189  # 1.77836304921  ( 1055 )
07:51:28 Analog: L@: 1.774384  # 1.7763735246  ( 1056 )
07:52:28 Analog: L@: 1.776986  # 1.7766797623  ( 1057 )
07:53:28 Analog: L@: 1.763977  # 1.77032838115  ( 1058 )
07:54:28 Analog: L@: 1.771783  # 1.77105569058  ( 1059 )
07:55:28 Analog: L@: 1.774384  # 1.77271984529  ( 1060 )
07:56:28 Analog: L@: 1.771783  # 1.77225142264  ( 1061 )
07:57:28 Analog: L@: 1.761376  # 1.76681371132  ( 1062 )
07:58:28 Analog: L@: 1.779588  # 1.77320085566  ( 1063 )
07:59:28 Analog: L@: 1.779588  # 1.77639442783  ( 1064 )
08:00:28 Analog: L@: 1.771783  # 1.77408871392  ( 1065 )
08:01:28 Analog: L@: 1.769181  # 1.77163485696  ( 1066 )
08:02:28 Analog: L@: 1.766579  # 1.76910692848  ( 1067 )
08:03:29 Analog: L@: 1.774384  # 1.77174546424  ( 1068 )
08:04:29 Analog: L@: 1.776986  # 1.77436573212  ( 1069 )
08:05:29 Analog: L@: 1.769181  # 1.77177336606  ( 1070 )
08:06:29 Analog: L@: 1.761376  # 1.76657468303  ( 1071 )
08:07:29 Analog: L@: 1.766579  # 1.76657684151  ( 1072 )
08:08:29 Analog: L@: 1.769181  # 1.76787892076  ( 1073 )
08:09:29 Analog: L@: 1.761376  # 1.76462746038  ( 1074 )
08:10:29 Analog: L@: 1.766579  # 1.76560323019  ( 1075 )
08:11:29 Analog: L@: 1.769181  # 1.76739211509  ( 1076 )
08:12:29 Analog: L@: 1.766579  # 1.76698555755  ( 1077 )
08:13:29 Analog: L@: 1.774384  # 1.77068477877  ( 1078 )
08:14:29 Analog: L@: 1.774384  # 1.77253438939  ( 1079 )
08:15:29 Analog: L@: 1.766579  # 1.76955669469  ( 1080 )
08:16:29 Analog: L@: 1.774384  # 1.77197034735  ( 1081 )
08:17:29 Analog: L@: 1.763977  # 1.76797367367  ( 1082 )
08:18:29 Analog: L@: 1.782189  # 1.77508133684  ( 1083 )
08:19:29 Analog: L@: 1.779588  # 1.77733466842  ( 1084 )
08:20:29 Analog: L@: 1.766579  # 1.77195683421  ( 1085 )
08:21:29 Analog: L@: 1.766579  # 1.7692679171  ( 1086 )
08:22:29 Analog: L@: 1.761376  # 1.76532195855  ( 1087 )
08:23:29 Analog: L@: 1.769181  # 1.76725147928  ( 1088 )
08:24:29 Analog: L@: 1.782189  # 1.77472023964  ( 1089 )
08:25:29 Analog: L@: 1.779588  # 1.77715411982  ( 1090 )
08:26:29 Analog: L@: 1.779588  # 1.77837105991  ( 1091 )
08:27:29 Analog: L@: 1.766579  # 1.77247502995  ( 1092 )
08:28:29 Analog: L@: 1.769181  # 1.77082801498  ( 1093 )
08:29:29 Analog: L@: 1.771783  # 1.77130550749  ( 1094 )
08:30:29 Analog: L@: 1.769181  # 1.77024325374  ( 1095 )
08:31:29 Analog: L@: 1.779588  # 1.77491562687  ( 1096 )
08:32:29 Analog: L@: 1.774384  # 1.77464981344  ( 1097 )
08:33:29 Analog: L@: 1.761376  # 1.76801290672  ( 1098 )
08:34:29 Analog: L@: 1.776986  # 1.77249945336  ( 1099 )
08:35:29 Analog: L@: 1.763977  # 1.76823822668  ( 1100 )
08:36:29 Analog: L@: 1.774384  # 1.77131111334  ( 1101 )
08:37:29 Analog: L@: 1.771783  # 1.77154705667  ( 1102 )
08:38:29 Analog: L@: 1.771783  # 1.77166502833  ( 1103 )
08:39:29 Analog: L@: 1.774384  # 1.77302451417  ( 1104 )
08:40:29 Analog: L@: 1.761376  # 1.76720025708  ( 1105 )
08:41:30 Analog: L@: 1.763977  # 1.76558862854  ( 1106 )
08:42:30 Analog: L@: 1.774384  # 1.76998631427  ( 1107 )
08:43:30 Analog: L@: 1.763977  # 1.76698165714  ( 1108 )
08:44:30 Analog: L@: 1.771783  # 1.76938232857  ( 1109 )
08:45:30 Analog: L@: 1.774384  # 1.77188316428  ( 1110 )
08:46:30 Analog: L@: 1.774384  # 1.77313358214  ( 1111 )
08:47:30 Analog: L@: 1.774384  # 1.77375879107  ( 1112 )
08:48:30 Analog: L@: 1.763977  # 1.76886789554  ( 1113 )
08:49:30 Analog: L@: 1.779588  # 1.77422794777  ( 1114 )
08:50:30 Analog: L@: 1.774384  # 1.77430597388  ( 1115 )
08:51:30 Analog: L@: 1.761376  # 1.76784098694  ( 1116 )
08:52:30 Analog: L@: 1.763977  # 1.76590899347  ( 1117 )
08:53:30 Analog: L@: 1.779588  # 1.77274849674  ( 1118 )
08:54:30 Analog: L@: 1.761376  # 1.76706224837  ( 1119 )
08:55:30 Analog: L@: 1.758774  # 1.76291812418  ( 1120 )
08:56:30 Analog: L@: 1.774384  # 1.76865106209  ( 1121 )
08:57:30 Analog: L@: 1.766579  # 1.76761503105  ( 1122 )
08:58:30 Analog: L@: 1.774384  # 1.77099951552  ( 1123 )
08:59:30 Analog: L@: 1.763977  # 1.76748825776  ( 1124 )
09:00:30 Analog: L@: 1.774384  # 1.77093612888  ( 1125 )
09:01:30 Analog: L@: 1.779588  # 1.77526206444  ( 1126 )
09:02:30 Analog: L@: 1.776986  # 1.77612403222  ( 1127 )
09:03:30 Analog: L@: 1.776986  # 1.77655501611  ( 1128 )
09:04:30 Analog: L@: 1.774384  # 1.77546950806  ( 1129 )
09:05:30 Analog: L@: 1.769181  # 1.77232525403  ( 1130 )
09:06:30 Analog: L@: 1.763977  # 1.76815112701  ( 1131 )
09:07:30 Analog: L@: 1.779588  # 1.77386956351  ( 1132 )
09:08:30 Analog: L@: 1.774384  # 1.77412678175  ( 1133 )
09:09:30 Analog: L@: 1.763977  # 1.76905189088  ( 1134 )
09:10:30 Analog: L@: 1.769181  # 1.76911644544  ( 1135 )
09:11:30 Analog: L@: 1.763977  # 1.76654672272  ( 1136 )
09:12:30 Analog: L@: 1.766579  # 1.76656286136  ( 1137 )
09:13:30 Analog: L@: 1.763977  # 1.76526993068  ( 1138 )
09:14:30 Analog: L@: 1.769181  # 1.76722546534  ( 1139 )
09:15:30 Analog: L@: 1.763977  # 1.76560123267  ( 1140 )
09:16:30 Analog: L@: 1.758774  # 1.76218761633  ( 1141 )
09:17:30 Analog: L@: 1.761376  # 1.76178180817  ( 1142 )
09:18:30 Analog: L@: 1.774384  # 1.76808290408  ( 1143 )
09:19:31 Analog: L@: 1.761376  # 1.76472945204  ( 1144 )
09:20:31 Analog: L@: 1.774384  # 1.76955672602  ( 1145 )
09:21:31 Analog: L@: 1.766579  # 1.76806786301  ( 1146 )
09:22:31 Analog: L@: 1.766579  # 1.76732343151  ( 1147 )
09:23:31 Analog: L@: 1.779588  # 1.77345571575  ( 1148 )
09:24:31 Analog: L@: 1.774384  # 1.77391985788  ( 1149 )
09:25:31 Analog: L@: 1.771783  # 1.77285142894  ( 1150 )
09:26:31 Analog: L@: 1.763977  # 1.76841421447  ( 1151 )
09:27:31 Analog: L@: 1.771783  # 1.77009860723  ( 1152 )
09:28:31 Analog: L@: 1.766579  # 1.76833880362  ( 1153 )
09:29:31 Analog: L@: 1.774384  # 1.77136140181  ( 1154 )
09:30:31 Analog: L@: 1.779588  # 1.7754747009  ( 1155 )
09:31:31 Analog: L@: 1.758774  # 1.76712435045  ( 1156 )
09:32:31 Analog: L@: 1.769181  # 1.76815267523  ( 1157 )
09:33:31 Analog: L@: 1.761376  # 1.76476433761  ( 1158 )
09:34:31 Analog: L@: 1.782189  # 1.77347666881  ( 1159 )
09:35:31 Analog: L@: 1.758774  # 1.7661253344  ( 1160 )
09:36:31 Analog: L@: 1.774384  # 1.7702546672  ( 1161 )
